Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
STEF,FR0000064271,STF.PA,Euronext Paris,110008000.0,203088000.0,0.04,0.12,1.13,9.04,0.06254162335,0.0313712786,8.78,0.4258805194,87.93324999999999,146359000.0,38695000.0,0.06,0.14,1.12,6.91,0.08844021322,0.03518501468,11.58,-0.07188151372,78.47200000000001,191614000.0,20784000.0,0.06,0.16,1.0,6.29,0.08600590178,0.04313571969,15.413214,0.2823951775,103.44625,157236000.0,41987000.0,0.05,0.12,1.12,9.95,0.07211548834,0.03275214366,12.46,0.1994538465,126.4565,123.6
TKH GROUP,NL0000852523,TWEKA.AS,Trading After Hours,95212000.0,124773000.0,0.09,0.13,0.53,16.93,0.09801853908,0.06248437267,2.3,0.4112150229,45.38775,137083000.0,-22083000.0,0.1,0.17,0.73,11.06,0.1133882887,0.07546067824,3.33,-0.3013453712,33.2055,165704000.0,-78014000.0,0.1,0.2,0.78,9.43,0.1320861685,0.08968938021,4.07,0.0792773258,36.13125,99561000.0,33801000.0,0.08,0.11,0.8,14.37,0.08223709827,0.05812983328,2.5,-0.1210962811,30.83625,37.585
ATENOR,BE0003837540,ATEB.BR,Euronext Brussels,38069000.0,-216039000.0,0.35,0.13,2.8,9.15,0.04131343677,0.2186390838,3.190301,0.03669649083,27.76525,-843000.0,-160352000.0,0.0,0.0,3.29,-371.4,0.01090054349,-0.02055696449,-0.073275,-0.1134721929,25.88525,-107129000.0,-100888000.0,-0.16,-0.31,2.52,-1.53,-0.0436256448,-1.254261696,-10.6,-0.7107996107,6.3500000000000005,-39395000.0,161728000.0,0.09,-0.14,2.5,-6.16,0.004431290422,-0.11829016,-0.9,-0.5367847378,3.4812499999999997,2.59
KITRON,NO0003079709,KIT.OL,Oslo Børs,15303324.76,8044000.127,0.07,0.12,0.81,211.7,0.08472118328,0.04118233333,0.084105,0.4013054707,19.762,28300000.0,8500000.0,0.07,0.2,1.26,141.55,0.1103135195,0.04414976599,0.14,0.2228346339,25.71,51100000.0,42600000.0,0.09,0.28,0.92,131.33,0.1890063672,0.06591847265,0.26,0.2540253232,32.05525,28000000.0,34400000.0,0.07,0.14,0.82,229.27,0.1103321936,0.04326328801,0.14,0.07491600487,33.06425,64.875
Alcon,CH0432492467,ALC.SW,Euronext Global Equity Market,376000000.0,165000000.0,0.07,0.02,0.23,89.61,0.02074424895,0.04535037993,0.76,0.3845368014,77.86,335000000.0,472000000.0,0.08,0.02,0.26,98.17,0.01776494524,0.03843065275,0.68,-0.2045863864,62.69375,974000000.0,537000000.0,0.11,0.05,0.25,34.56,0.03020352621,0.1030142782,1.96,0.02220342941,64.767,1018000000.0,1407000000.0,0.14,0.05,0.24,37.43,0.04480825574,0.102714156,2.05,0.200950771,75.96825,63.825
AVENIR TELECOM,FR001400CFI7,AVT.PA,Euronext Paris,1396000.0,-1963000.0,-0.25,-0.97,-2.27,2.06,-1.487390351,0.08644498111,7.84,-0.9394339626,3.07,-767000.0,-7238000.0,-0.03,-0.05,0.24,-136.63,-0.0649320746,-0.01749184702,-0.006,-0.9728676482,0.0945,-3968000.0,-2995000.0,-0.25,-0.19,0.12,-1.1,-0.2046201431,-0.170241977,-0.163,0.5361929912,0.1159999999999999,-7002000.0,-6915000.0,-0.5,-0.51,0.15,-1.08,-0.4955184726,-0.4965253156,-0.102,-0.404436897,0.06925,0.0335
TELECOM ITALIA,IT0003497168,TIT.MI,Euronext Milan,-8652000000.0,-961000000.0,0.08,-0.5,1.84,-0.99,-0.05574527923,-0.5648994516,-0.399989,0.1660533469,0.438,-2925000000.0,-1410000000.0,0.07,-0.19,2.07,-1.93,0.01347988132,-0.1852672916,-0.139996,-0.5183700697,0.2105,-1441000000.0,661000000.0,0.14,-0.11,2.31,-4.58,0.02877625202,-0.1006917756,-0.06,0.344607002,0.28225,-610000000.0,402000000.0,0.13,-0.05,1.23,-8.47,0.05088495575,-0.04223791719,-0.028691,-0.1760774665,0.247,0.4947499999999999
ADOCIA,FR0011184241,ADOC.PA,Euronext Paris,-22754000.0,-19595000.0,-13.41,1.65,-2.5,-2.93,1.484256243,-15.75761773,-3.2,-0.04593632511,8.0,-6901000.0,-15148000.0,-0.15,0.53,-2.56,-5.42,0.23901226,-0.6028653796,-0.9,-0.5193704699,3.305,-21162000.0,-5106000.0,-6.63,3.06,-1.89,-3.02,2.153768263,-9.842790698,-1.9,1.536263622,9.6175,-9321000.0,-15841000.0,-0.79,3.02,-3.83,-7.96,-3.813315031,-1.0,-1.0,-0.4863247584,6.4174999999999995,7.3
AMADEUS IT GROUP,ES0109067019,AMS.MC,EuroTLX,-142400000.0,176100000.0,-0.03,-0.04,1.33,-171.46,-0.008651282689,-0.05333333333,-0.32,0.02721324927,54.98225,664400000.0,874100000.0,0.21,0.14,0.96,36.12,0.08344253017,0.1481085178,1.45,-0.2046198209,47.5535,1117600000.0,1194400000.0,0.26,0.25,0.74,24.3,0.1572910045,0.2053958686,2.43,0.3306498522,62.63925,1253000000.0,1357900000.0,0.27,0.25,0.67,21.98,0.1623365029,0.204015175,2.79,0.07749135254,67.12575,62.53
CAMBODGE NOM.,FR001400SUB7,CBDG.PA,Euronext Paris,12800000.0,3500000.0,-4.5,0.0,0.0,247.92,0.000948986205,64.0,0.229,0.3713081538,62.0785,11300000.0,11800000.0,-4.5,0.0,0.0,267.66,0.002727606125,56.5,0.202,-0.1639366008,53.047,31000000.0,12600000.0,-6.0,0.01,0.0,110.43,0.007400534606,155.0,0.553834,0.1531211937,62.36275,40300000.0,-2500000.0,0.08,0.01,0.01,107.21,0.008427537208,1.287539936,0.7,0.8080307476,101.9715,97.375
AJAX,NL0000018034,AJAX.AS,Euronext Amsterdam,-8057000.0,-17915000.0,-0.86,-0.04,0.66,-34.31,-0.0297906283,-0.07398259017,-0.44,-0.07512632295,14.6275,-24320000.0,-206000.0,-0.35,-0.12,0.74,-9.42,-0.1110558078,-0.1319809626,-1.33,-0.2585034169,10.983250000000002,38975000.0,-20962000.0,-0.29,0.16,0.44,5.1,0.1791575455,0.2066126655,2.13,-0.06386276031,10.3825,-9751000.0,-19095000.0,-0.61,-0.04,0.48,-19.31,-0.01870441198,-0.06606144778,-0.53,-0.05812800208,9.925,8.98
DEUTSCHE LUFTHANSA,DE0008232125,LHA.DE,Euronext Global Equity Market,-2191000000.0,-930000000.0,-0.13,-0.49,3.75,-2.13,-0.09697942514,-0.1303313307,-2.99,-0.142214694,5.57275,791000000.0,2646000000.0,0.04,0.09,1.81,9.32,0.06604479154,0.02560284836,0.66,0.1541319996,7.205,1673000000.0,863000000.0,0.06,0.17,1.44,5.72,0.115635751,0.0472038824,1.4,0.02261763685,7.42775,1380000000.0,-92000000.0,0.04,0.12,1.23,5.32,0.08407006926,0.03672068332,1.15,-0.1753508346,6.141249999999999,8.3835
SCHINDLER,CH0024638212,SCHN.SW,Euronext Global Equity Market,828000000.0,1182000000.0,0.1,0.19,0.25,30.76,0.1813157229,0.07369170523,7.68,0.02272986296,222.6775,610000000.0,558000000.0,0.08,0.14,0.24,30.13,0.1373626413,0.05376344086,5.66,-0.3080148818,156.37675000000002,866000000.0,1169000000.0,0.1,0.19,0.15,22.38,0.1979937332,0.07534365756,8.04,0.1944964706,188.10875,950000000.0,1486000000.0,0.11,0.19,0.16,25.26,0.198846262,0.0845496618,8.82,0.2600824917,244.48199999999997,275.375
"NOVABASE,SGPS",PTNBA0AM0006,NVQ.F,Euronext Lisbon,8706000.0,7634000.0,0.07,0.13,0.34,9.06,0.1165304983,0.06272876618,0.293882,0.5924764561,3.2125000000000004,8917000.0,897000.0,0.05,0.16,0.23,10.54,0.06150696678,0.07406207693,0.29,-0.1754665964,2.7977500000000006,47058000.0,17105000.0,0.06,0.62,0.37,1.86,0.04430617142,0.3550046773,1.71,0.2698104706,3.5195,6420000.0,-2993000.0,0.05,0.09,0.27,23.01,0.0904530508,0.04784332429,0.2,0.4067040554,4.982,8.65
ENENSYS,FR0013330792,ALNN6.PA,Euronext Growth Paris,778000.0,968000.0,0.04,-0.2,-3.5,104.9,0.07599118943,0.06223004319,0.01,0.4457144308,1.21525,3236000.0,1017000.0,-0.09,3.33,8.8,2.3,0.3829383886,0.2539832038,0.41,-0.5234899375,0.69675,-354000.0,273000.0,0.0,-0.52,12.48,-17.88,-0.02743902439,-0.02919346858,-0.05,-0.03133905851,0.6462500000000001,1502000.0,996000.0,0.09,0.8,4.18,1.79,0.2337885499,0.09982056224,0.38,0.523668681,0.7705,1.02825
SCATEC,NO0010715139,SCATC.OL,Oslo Børs,388000000.0,1105000000.0,0.41,0.04,2.15,85.81,0.04271975032,0.1277156024,2.43,-0.5648544427,142.04925,-1334000000.0,-1230000000.0,-0.01,-0.16,2.99,-11.93,0.007550489596,-0.4443704197,-8.4,-0.485484036,79.18875,628000000.0,-5144000000.0,0.4,0.07,3.11,18.08,0.05794818916,0.1847602236,3.95,0.06085899749,79.57499999999999,1309000000.0,-140000000.0,0.47,0.12,2.73,9.54,0.07686045032,0.2996794872,8.24,0.0146777479,79.1375,102.075
EURONEXT,NL0006294274,ENX.PA,Euronext Lisbon,413344000.0,476116000.0,0.45,0.11,0.86,18.62,0.06735362693,0.3206814823,4.29,0.09946447505,79.74725,437827000.0,516969000.0,0.44,0.11,0.79,16.87,0.06869582584,0.3096676406,4.1,-0.2043303421,64.347,513567000.0,723037000.0,0.42,0.13,0.79,13.49,0.08060749319,0.3485269447,4.83,0.1558660445,74.62725,585571000.0,621357000.0,0.48,0.14,0.73,15.91,0.08874119943,0.3603762229,5.63,0.4268908149,105.231,126.825
NSI N.V.,NL0012365084,NSI.AS,Euronext Amsterdam,120961000.0,36159000.0,0.72,0.13,0.41,3.98,0.096425109,1.560646135,6.2,0.1310280289,25.64625,-31370000.0,42665000.0,0.71,-0.04,0.41,-15.28,-0.01388717036,-0.4399164201,-1.58,-0.3029915801,18.14,-142370000.0,41645000.0,0.69,-0.2,0.49,-2.37,-0.1288165854,-1.999606736,-7.08,-0.1272550834,15.874,12372000.0,39639000.0,0.73,0.02,0.52,27.88,0.02010127796,0.1701062821,0.63,0.07469936222,18.07875,19.695
FRANCHI UMB MARMI,IT0005335754,FUM.MI,Euronext Growth Milan,10366470.0,21954016.0,0.35,0.1,0.29,25.86,0.07999716728,0.1590090202,0.32,0.1638203752,8.8745,17249328.0,18007089.0,0.33,0.15,0.24,16.31,0.1242516689,0.2274892857,0.53,-0.05362602184,8.6385,12980072.0,4282060.0,0.23,0.11,0.38,19.08,0.08507644436,0.1750248809,0.4,-0.2498288628,6.582,10410294.0,-776470.0,0.19,0.09,0.38,17.78,0.07454054402,0.1298721288,0.32,-0.2123436919,5.392,3.7525
SAINT JEAN GROUPE,FR0000060121,SABE.PA,Euronext Paris,1904000.0,-14807000.0,0.02,0.03,0.65,44.32,0.01807158643,0.02002692696,0.567,-0.201388945,22.691249999999997,597000.0,-12552000.0,0.0,0.01,0.81,110.14,0.004689358074,0.005712645328,0.178,-0.09144630345,18.6285,4177000.0,-6579000.0,0.04,0.06,0.84,14.95,0.03425430277,0.03612228132,1.303,0.1122368183,19.84625,2012000.0,-2890000.0,0.01,0.03,0.77,31.77,0.02072123864,0.01722366799,0.629,-0.01391172445,20.075000000000003,20.75
NEXTENSA,BE0003770840,NEXTA.BR,Euronext Brussels,53244000.0,84271000.0,0.49,0.07,1.18,9.25,0.03614988597,0.5616514942,6.85,0.07080245135,66.00275,71310000.0,40743000.0,0.34,0.09,0.9,7.74,0.05126098013,0.5182563447,7.13,-0.3053345227,45.167,24492000.0,3237000.0,0.44,0.03,0.96,17.98,0.02899073592,0.1925729068,2.45,-0.01565598678,47.9215,-10827000.0,2057000.0,0.43,-0.01,0.95,-40.87,0.01550134585,-0.08024755411,-1.06,-0.1083045803,38.4625,42.975
Vidrala SA,ES0183746314,VID.MC,Euronext Global Equity Market,145157000.0,170949000.0,0.17,0.15,0.19,17.68,0.1294952159,0.1338223784,4.215527,-0.03537451761,69.3065,153686000.0,-6076000.0,0.14,0.15,0.27,13.09,0.1251406569,0.1141304429,4.507936,-0.004195084368,70.30425,233395000.0,111737000.0,0.19,0.19,0.46,11.47,0.133320205,0.1634196755,6.885714,0.2217606911,86.78375,298315000.0,193716000.0,0.21,0.23,0.26,10.6,0.1739600583,0.187480714,8.85,0.05344706501,92.70225,85.375
GECINA,FR0010040865,GFC.PA,Euronext Paris,849292000.0,121028000.0,0.62,0.07,0.54,8.5,0.04727667448,1.124438801,11.5,0.01958843706,96.101,169583000.0,114987000.0,0.63,0.01,0.57,35.99,0.01245301952,0.2216093378,2.3,-0.187285733,80.04649999999998,-1787184000.0,144439000.0,0.62,-0.17,0.61,-3.59,-0.07527551423,-2.138580593,-24.2,0.1896870021,96.90175,309763000.0,145177000.0,0.64,0.03,0.64,21.13,0.02324580074,0.3626853159,4.216344,-0.1266731892,85.30625,79.66250000000001
NESTE,FI0009013296,NESTE.HE,EuroTLX,1771000000.0,1017000000.0,0.13,0.25,0.25,19.23,0.2190397241,0.1169131238,2.3,-0.2564216455,37.7025,1888000000.0,-546000000.0,0.09,0.23,0.31,15.5,0.1860018018,0.07344303108,2.46,-0.01261730076,39.2345,1433000000.0,849000000.0,0.07,0.17,0.48,18.27,0.133359601,0.06250272604,1.87,-0.2432202896,30.6345,-95000000.0,-369000000.0,0.0,-0.01,0.69,-161.65,0.002470147235,-0.004603828447,-0.12,-0.6041466039,11.93275,17.94
EDISON R,IT0003372205,EDNR.MI,Euronext Milan,413000000.0,-502000000.0,0.04,0.07,0.17,9.88,0.07295790262,0.03518187239,0.087202,0.4368932259,1.0499999999999998,151000000.0,200000000.0,0.02,0.03,0.16,35.88,0.06862589357,0.004982018542,0.031883,0.06098841588,1.1960000000000002,515000000.0,960000000.0,0.07,0.08,0.16,11.59,0.123486829,0.02793447603,0.108739,0.1608777644,1.33625,403000000.0,192000000.0,0.07,0.06,0.16,17.65,0.1000267826,0.0261909404,0.085091,0.2816724228,1.751,2.4025
VIRIDIEN,FR001400PVN6,VIRI.PA,Trading After Hours,-180500000.0,109800000.0,0.09,-0.19,1.36,-3.2,-0.02935933022,-0.1698024459,-25.0,-0.2537523417,63.265,43100000.0,85700000.0,0.17,0.04,1.23,14.11,0.06703741153,0.04647401337,6.0,-0.1127091338,60.555,12900000.0,176300000.0,0.11,0.01,1.27,35.12,0.04160662824,0.01199107641,2.0,-0.05707977036,59.14,49800000.0,171700000.0,0.17,0.05,1.13,6.29,0.05352972069,0.04110946013,6.93,-0.15638475,46.459999999999994,92.375
EUROFINS SCIENT,FR0014000MR3,ERF.PA,EuroTLX,782600000.0,1005000000.0,0.19,0.17,0.59,23.29,0.1243516263,0.1164982062,3.9,0.5170002614,102.3855,610200000.0,476100000.0,0.12,0.13,0.7,24.29,0.0907408971,0.09091044532,3.07,-0.3633715486,62.98425,310200000.0,467800000.0,0.08,0.06,0.77,36.3,0.04770123163,0.04761612378,1.57,-0.09102689294,56.477500000000006,406400000.0,790500000.0,0.1,0.08,0.68,25.03,0.06182821031,0.05846640771,2.09,-0.1646912611,47.5,59.225
ELEC.STRASBOURG,FR0000031023,ELEC.PA,Euronext Paris,58888000.0,67313000.0,0.11,0.16,0.02,10.9,0.1641251761,0.07039211256,8.21,-0.0155774445,88.72325000000001,54951000.0,69964000.0,0.03,0.13,0.02,10.91,0.1382483272,0.04374097535,7.66,-0.06491461186,83.58349999999999,93364000.0,-50885000.0,0.1,0.2,0.03,6.14,0.2049880988,0.05708841967,13.02,0.03220768484,85.564,150415000.0,111253000.0,0.15,0.26,0.01,4.72,0.262713093,0.1089114574,20.98,0.2713150515,105.329,176.625
ENGIE,FR0010208488,ENGI.PA,Trading After Hours,3661000000.0,1323000000.0,0.11,0.1,1.11,5.9,0.06278784326,0.06326685791,1.46,0.05902427793,9.21175,216000000.0,2207000000.0,0.05,0.01,1.19,157.09,-0.001341358206,0.002301201739,0.06,0.09185138997,10.5465,2208000000.0,5789000000.0,0.14,0.07,1.57,13.68,0.06383330479,0.02674224257,0.87,0.2915971869,13.5495,4106000000.0,3759000000.0,0.13,0.12,1.51,8.23,0.08481748839,0.0556278112,1.65,0.05236932406,13.93375,21.8225
Allegion plc,IE00BFRT3W74,ALLE,Euronext Global Equity Market,483000000.0,443200000.0,0.18,0.64,1.9,23.04,0.2405964373,0.1684452814,5.34,0.1696558729,122.7435,458000000.0,395500000.0,0.18,0.49,2.22,19.75,0.1732072823,0.1399798282,5.19,-0.1733545697,101.7355,540400000.0,516400000.0,0.2,0.41,1.53,17.45,0.1866455055,0.1480223513,6.12,0.1954480401,117.418,597500000.0,582900000.0,0.21,0.4,1.33,18.95,0.1956213345,0.1583956312,6.82,0.0671116141,134.57375,161.485
ENCRES DUBUIT,FR0004030708,ALDUB.PA,Euronext Growth Paris,905000.0,-87000.0,0.05,0.04,0.1,12.64,0.03723709999,0.04375574143,0.288,-0.05025124592,3.47325,-171000.0,-801000.0,0.0,-0.01,0.08,-57.62,0.008191747573,-0.007525414778,-0.06,-0.06735752878,3.31525,-2234000.0,-1271000.0,-0.12,-0.11,0.06,-4.87,-0.1057296697,-0.1120585875,-0.73,-0.0830997206,3.245,-1192000.0,-1179000.0,-0.12,-0.06,0.06,-6.96,-0.05781312362,-0.05904790212,-0.39,-0.1296296528,2.79,2.435
EXAIL TECHNOLOGIES,FR0000062671,EXA.PA,Euronext Paris,46208000.0,-41362000.0,0.1,0.78,0.26,4.28,0.1601293796,0.398667886,2.684,0.7331553683,13.886,-8082000.0,29251000.0,0.01,-0.07,0.32,-37.84,0.03062660735,-0.04488703264,-0.473,0.1892856575,19.23075,16829000.0,23838000.0,0.02,0.13,0.3,18.73,0.04694284685,0.05213121864,0.988,-0.04645790075,19.095,-3641000.0,56698000.0,0.05,-0.03,2.91,-90.69,0.02277049037,-0.009759771834,-0.214,-0.08631575735,17.11,82.32499999999999
ARGENX SE,NL0010832176,ARGX.BR,Euronext Brussels,-408265000.0,-728246000.0,-0.72,-0.16,0.0,-32.38,-0.1179790145,-0.8210011724,-7.99,0.2964637819,291.275,-709594000.0,-966630000.0,-1.76,-0.25,0.0,-24.93,-0.2514342496,-1.727573732,-13.05,0.1330513816,359.675,-295053000.0,-464139000.0,-0.34,-0.07,0.0,-77.11,-0.07179415063,-0.2406011175,-5.16,-0.02442489621,382.075,833040000.0,-151048000.0,-0.01,0.15,0.01,33.72,0.01195518674,0.3803434432,12.78,0.7391304348,595.3,760.6000000000001
MERCEDES-BENZ G.,DE0007100000,MBG.DE,Trading After Hours,23006000000.0,17229000000.0,0.11,0.32,1.3,2.1,0.06952927471,0.1718237697,21.5,0.4593277291,51.343,14501000000.0,9995000000.0,0.12,0.17,0.99,3.52,0.09044189808,0.09666237826,13.55,-0.03429921713,49.328,14261000000.0,6257000000.0,0.11,0.16,0.96,4.19,0.08464752846,0.09358225605,13.46,0.05911193281,53.926750000000006,10207000000.0,9070000000.0,0.08,0.11,1.0,5.53,0.05909571715,0.07010591096,10.19,-0.08426919326,50.00075,60.3225
IDNTT,CH1118852594,IDNTT.MI,Euronext Growth Milan,1679000.0,207000.0,0.24,0.39,0.04,17.67,0.396650269,0.1974829452,0.183,0.1718213439,3.29825,1405000.0,964000.0,0.17,0.26,0.01,21.6,0.2544203165,0.1415474511,0.151,-0.02898559822,3.3687500000000004,1685000.0,715000.0,0.11,0.26,0.06,14.1,0.2517545378,0.08722886577,0.229102,-0.09859113384,3.0900000000000003,1157000.0,-1267000.0,0.08,0.15,0.53,26.4,0.1194262595,0.05360452187,0.114,-0.05433452595,2.9099999999999997,2.615
HAVILA KYSTRUTEN,NO0013696799,HKY.OL,Euronext Growth Oslo,-110177000.0,-1522148000.0,-2.53,-0.11,2.24,-10.23,-0.03385539089,-2.469063039,-85.697122,0.0,844.417,-674926000.0,-858384000.0,-0.92,-1.1,5.05,-1.41,-0.1178314425,-2.032199593,-526.2036,-0.5374120607,581.65475,-912971000.0,-1520768000.0,-0.43,-1.96,7.59,-1.71,-0.0971849239,-1.194684858,-109.0,-0.915788004,38.95,-787928000.0,201989000.0,0.0,2.44,-13.64,-0.86,-0.04263656072,-0.5153719815,-46.0,-0.05027169871,35.625,57.30250000000001
GRAINES VOLTZ,FR0000065971,GRVO.PA,Euronext Paris,9382000.0,6234000.0,0.11,0.22,1.01,16.68,0.1152389488,0.07671425534,7.16,0.4571428887,146.20125000000002,5187000.0,-19645000.0,0.05,0.07,0.81,35.66,0.04755318621,0.03922324811,3.5,-0.5309454162,74.15,661000.0,-6018000.0,0.02,0.01,0.87,95.83,0.009203017885,0.004968579933,0.446542,-0.6197916718,29.6625,-5829000.0,3626000.0,-0.02,-0.09,0.88,-6.23,-0.01794096129,-0.04336956764,-3.94,-0.3036020754,20.5125,17.7125
CARBIOS,FR0011648716,ALCRB.PA,Euronext Growth Paris,3780000.0,-21249000.0,51.07,0.03,0.1,120.64,0.03499439545,36.0,0.319263,-0.08606363063,34.4985,-27741000.0,-33533000.0,-372.87,-0.22,0.31,-13.04,-0.1654762283,-396.3,-2.253033,-0.1336708335,31.8305,-27224000.0,-49387000.0,-1203.42,-0.12,0.18,-14.48,-0.09286686592,-1134.333333,-1.96,-0.1396043636,26.15,-33113000.0,-92763000.0,-275.78,-0.17,0.19,-9.66,-0.1383387703,-243.4779412,-1.97,-0.7590664292,7.505,11.77625
MERCK,DE0006599905,MRK.DE,Trading After Hours,3055000000.0,3195000000.0,0.21,0.14,0.5,23.02,0.1035694952,0.1551785442,7.03,0.5946608908,211.6985,3326000000.0,2453000000.0,0.21,0.13,0.4,21.99,0.09828748088,0.1496041742,7.65,-0.1800492157,172.1805,2824000000.0,1761000000.0,0.17,0.11,0.37,24.25,0.08590612952,0.1345210308,6.49,-0.1884607766,137.18900000000002,2777000000.0,2402000000.0,0.19,0.09,0.34,23.87,0.07648164764,0.1312629987,6.39,-0.004495066075,137.195,118.7625
S.E.B.,FR0000121709,SK.PA,Trading After Hours,453800000.0,360500000.0,0.1,0.15,1.28,15.08,0.08347712406,0.05631111332,8.36,0.01812735491,122.56825,316200000.0,43200000.0,0.08,0.1,1.05,15.35,0.06484780354,0.03972511527,5.71,-0.4203042143,71.983,386200000.0,845300000.0,0.09,0.12,1.03,13.11,0.07775847187,0.04823882088,6.97,0.4410017004,105.852,232000000.0,315900000.0,0.09,0.07,0.93,23.3,0.0569217719,0.02806677958,4.23,-0.20805112,86.5535,49.1825
ENI,IT0003132476,ENI.MI,Euronext Milan,5821000000.0,7625000000.0,0.14,0.13,0.75,4.86,0.1134872566,0.07601697682,1.6,0.5416439187,9.291,13887000000.0,9401000000.0,0.15,0.25,0.58,2.54,0.2461623982,0.104798056,3.95,0.1443709558,10.84075,4771000000.0,5904000000.0,0.1,0.09,0.64,8.45,0.1699142755,0.05090858649,1.4,0.1959791984,13.163,2624000000.0,4602000000.0,0.07,0.05,0.7,16.49,0.142708218,0.02955054788,0.78,-0.09942999764,12.208,16.017500000000002
KERING,FR0000121485,KER.PA,Euronext Global Equity Market,3176000000.0,3942000000.0,0.28,0.24,0.72,22.96,0.1818523598,0.1799943327,25.49,0.2327695867,618.124,3614000000.0,3207000000.0,0.27,0.26,0.8,16.56,0.1927020453,0.1775834111,29.31,-0.3135133944,445.2345,2983000000.0,1848000000.0,0.24,0.2,1.12,18.93,0.1237397563,0.1524583461,24.37,-0.1544405074,378.723,1133000000.0,1400000000.0,0.15,0.08,1.3,31.84,0.05937125402,0.06589507968,9.24,-0.3681216856,231.38,296.7625
SOLUTIONS 30 SE,FR0013379484,S30.PA,Trading After Hours,21485000.0,47544000.0,0.03,0.12,0.91,42.23,0.05428291024,0.02458291427,0.201,-0.3743386513,7.0424999999999995,-50100000.0,36600000.0,-0.02,-0.38,1.25,-9.38,-0.1341409692,-0.05538359496,-0.467,-0.7685210316,1.7094999999999998,-22700000.0,12500000.0,0.01,-0.21,1.72,-11.5,-0.02861310592,-0.02147587512,-0.212,0.443812528,2.469,-15800000.0,40000000.0,0.01,-0.17,1.79,-11.56,-0.01304004215,-0.01586345382,-0.147,-0.6660583875,0.8562500000000001,0.926
TOYOTA CAETANO,PTSCT0AP0018,SCT.LS,Euronext Lisbon,11695005.0,28768969.0,0.05,0.08,0.32,6.96,0.07351597229,0.02893666301,0.338,0.05649290493,2.768,14701869.0,-6080114.0,0.06,0.09,0.34,7.35,0.08209736004,0.0306144554,0.423,0.08676731026,3.1944999999999997,17119170.0,-23379449.0,0.06,0.1,0.67,8.65,0.08068916838,0.03346394208,0.489119,0.3943401449,4.443,27790475.0,50965272.0,0.07,0.15,0.41,6.12,0.1436543403,0.04222383584,0.794014,0.1499999463,4.9685,6.475
Evolution AB,SE0012673267,EVO.ST,Euronext Global Equity Market,605435000.0,537303000.0,0.61,0.19,0.02,472.78,0.1905555191,0.566474578,2.73,0.576599794,1188.1554999999998,843361000.0,780526000.0,0.62,0.24,0.02,253.88,0.2449655005,0.5789384082,3.88,-0.2073405352,1017.0685,1070858000.0,1074255000.0,0.64,0.27,0.02,248.49,0.2684653236,0.5953838567,4.93,0.146598007,1175.732,1244015000.0,1164291000.0,0.61,0.31,0.02,188.62,0.3145956853,0.6029877586,5.91,-0.2910300642,910.23975,630.3499999999999
HÖEGH AUTOLINERS,NO0011082075,HAUTO.OL,Oslo Børs,124768000.0,148442000.0,0.07,0.16,0.9,9.44,0.125849109,0.1317626186,0.92,0.09785199254,8.84625,298585000.0,269737000.0,0.23,0.28,0.53,9.77,0.2473291881,0.2350470748,1.56,1.737474102,26.2645,589585000.0,568046000.0,0.41,0.42,0.36,10.52,0.3541722463,0.4077139844,3.07,0.688801688,45.54075,619509000.0,290756000.0,0.41,0.53,0.67,23.09,0.2437893522,0.4519232172,3.22,0.8741673639,85.74849999999999,92.9625
LOGIC INSTRUMENT,FR0000044943,ALLOG.PA,Euronext Growth Paris,-844812.0,-221011.0,-0.08,-0.19,0.32,-5.17,-0.1041826247,-0.1072112773,-0.098,-0.3243243445,0.3795,23783.0,-824670.0,-0.02,0.01,0.26,108.89,0.00435990212,0.002398441391,0.003,-0.1813186431,0.31525,631033.0,-568647.0,0.05,0.12,0.96,6.05,0.1308004589,0.03864628234,0.07,0.8466454343,0.5405,1232678.0,2080387.0,0.06,0.19,0.59,7.37,0.1366128438,0.04500538964,0.136,0.5536331969,0.893,1.6574999999999998
Atlas Copco B,SE0017486897,0XXV.IL,Euronext Global Equity Market,18130000000.0,19793000000.0,0.21,0.27,0.37,28.61,0.2068508833,0.1634629256,3.71,0.4172621425,120.17225,23477000000.0,16346000000.0,0.22,0.29,0.45,20.32,0.2137586956,0.1661206439,4.81,-0.1692383254,108.0535,28040000000.0,22633000000.0,0.22,0.31,0.36,20.89,0.24307535,0.1623963304,5.75,0.353277054,140.382,29782000000.0,30863000000.0,0.21,0.26,0.31,25.44,0.2160474646,0.1684778612,6.1,0.03040888262,150.751,148.77
